id, text, label
s02408_16k.wav,uh I still don't know how long it would take to graduate and hopefully I would graduate by December,1
s02408_16k.wav,Yep the thing I find difficult is to run experiments and write the results and the way that's interesting for everyone,1
s02408_16k.wav,Ya I got deadline on June first,1
s02407_16k.wav,And  I want a go for a PhD in the US uh  a different school or if not the same school in that I have done in my Master and trying to do the same kind of work,1
s02407_16k.wav, I didn't get an offer for a PhD so I don't know how long would it take to graduate but I am plan to finish my MPhil  in couple of years,1
s02407_16k.wav,I think it's a lot of fun  and I think everyone who's interested  in technology should go ahead and  do uh higher degree course in that,1
s02407_16k.wav,uh I don't find anything particularly really hard in studying,1
s02407_16k.wav,uh Yes that's was one of the places that I want to work especially because Dekai is a good professor in the domain of computational linguistics,1
s02407_16k.wav,My plan is to study further for graduation,1
s02403_16k.wav,So it's more emotional than objective attachment to the place,1
s02401_16k.wav,More specificly it's about the american system bureaucracy and  how people face a lot of difficulities for trying to do something good,1
s02312_16k.wav,But  the thing is my responsibility,1
s02311_16k.wav,Just do well and thats enough,1
s02311_16k.wav,I am stressing too much about it,1
s02311_16k.wav,My academic life I think is alright,1
s02311_16k.wav,My future employment,1
s02311_16k.wav,So I am that uh quite worried about,1
s02311_16k.wav,ah And I haven't start looking about job,1
s02311_16k.wav,I don't where I gonna end up what kind of field,1
s02311_16k.wav,I am quite anxious about ah future job,1
s02310_16k.wav,And but I don't think I can integrate into Hong Kong society because you have to be borned in Hong Kong laughs,1
s02309_16k.wav,And I think Engineering is  is quite demanded in the market like job market,1
s02309_16k.wav,um My adaptation college life is alright,1
s02308_16k.wav,And yeah I have a lot of homeworks left,1
s02308_16k.wav,The most difficult one is gonna be speech recognition exam,1
s02308_16k.wav,I haven't had any exams yet but all of them are coming soon  in the next two weeks,1
s02308_16k.wav,And I am not gonna write any paper,1
s02308_16k.wav,It would take me one more year  to graduation,1
s02308_16k.wav,um I find two courses difficult ah one is HUMA three three and one is ELEC three o eight,1
s02308_16k.wav,I have a lot of deadlines homeworks assignments stuff like that,1
s02308_16k.wav,um Recent work is not going well,1
s02307_16k.wav,I have for further studies I plan to go to  ah Finance or Mathematical Finance or something related to Finance,1
s02307_16k.wav,um So I haven't had get any internship experience or  professional knowledge,1
s02307_16k.wav,It's just like translator,1
s02307_16k.wav,I have some jobs before  but it's not related to my  ah degree,1
s02307_16k.wav,And I haven't gotten any interviews,1
s02307_16k.wav,I am not looking for a job  because  I think  I have to study first,1
s02307_16k.wav,Right now I have two  ah plans of of the graduation while one of them is to go to Beijing and learn Chinese for one year  or to do master school in States or Europe,1
s02306_16k.wav,So I don't I can't find time to do all these works,1
s02306_16k.wav,And too many lecture notes and homeworks and everything,1
s02306_16k.wav,And I  I am struggling and nervous now because I don't know how to study for the final,1
s02306_16k.wav,And um a lot of work,1
s02306_16k.wav,I find very difficult a lot of programming  which is not my stress,1
s02306_16k.wav,I think elective three is the most difficult course laughs,1
s02212_16k.wav,So I would say it's quite stressful it that sense,1
s02212_16k.wav,So when you are around smart people and they do well and you kind of want do well and you didn't do well,1
s02212_16k.wav,But there's something called the peer pressure,1
s02212_16k.wav,So I keep it to myself,1
s02212_16k.wav,I which is why sometimes when they greet that out I would definitely not go up to their or call them and tell them that I did bad in the exam,1
s02212_16k.wav,I guess sometimes living up to their expectation can be tough,1
s02212_16k.wav,I think they expect a lot from me,1
s02212_16k.wav,But I guess I'm under a lot of pressure from my  parents,1
s02211_16k.wav,Oh no,1
s02211_16k.wav,Things that I am anxious about it's a lot of things,1
s02209_16k.wav,And the  right now I will be graduating so I am not looking back and complaining or what,1
s02209_16k.wav,But I guess like living in Hong Kong for three years I have adapted to  their need and the expections that  they expect from me,1
s02209_16k.wav,College live is fun  and it can be  it can be pretty tough at times,1
s02208_16k.wav,And then the exam review I need to catch on that too,1
s02208_16k.wav,But ah I have homework due which is coming out,1
s02208_16k.wav,I have four exams  which is not too bad considering I am in my final year,1
s02208_16k.wav,Well it's pretty intensive pretty tough,1
s02208_16k.wav,I have deadlines to meet and final exams are coming after this,1
s02208_16k.wav,My recent work ah  it's going not too good,1
s02207_16k.wav,And then I have planned on doing Masters or PhD hopefully in US or Canada,1
s02207_16k.wav,Which is gonna last like one  ah twelve months,1
s02207_16k.wav,But ah right now I am planned to do small internship for one year,1
s02207_16k.wav,After graduation  seriously I had  I had a lot thinking to do,1
s02206_16k.wav,And the assignments are pretty tough especially for ELEC courses,1
s02206_16k.wav,Why ah There're a lot of coursework  a lot of reading to be done,1
s02206_16k.wav,I think Finance courses are quite challenging  too,1
s02206_16k.wav,ah Over the course of three years in UST I was also taking courses in Finance,1
s02206_16k.wav,I think ah some of the ELEC electives are quite difficult,1
s02112_16k.wav,I don't give a shit,1
s02111_16k.wav,Relationships love life well it's more the lack of love life that I am anxious about maybe so but I wouldn't use the word anxious I think it's a pretty strong word,1
s02110_16k.wav,And uh well of course I can say that getting along with local students I'm not very good at it but I know that most international students here they don't get along with local students that well,1
s02108_16k.wav,uh So my recent work is actually not going that well because its the beginning of the semester its always hard to get start again after the summer,1
s02107_16k.wav,uh I  I don't want to study anymore because I'm really fed up with studying so I really want to start working,1
s02107_16k.wav,Wo it would be nice to somehow practice my Mandarin more and um I don't know I hope I can work for a smaller company where they give more responsibility,1
s02107_16k.wav,uh After my graduation I hope I can find some sort of job in Mainland China because I lived in Shanghai for two years,1
s02106_16k.wav,uh For me in university I would say that any course involving numbers are the most difficult because I suck at math,1
s02103_16k.wav,And in the winter of course it gets really cold and we have a lot of snow so thats why I moved to Hong Kong because I hate the weather there,1
s02012_16k.wav,My parents and friends I guess they do give me some pressure especially my mom I need to study harder and everything,1
s02011_16k.wav,Uh I don't really  I'm not really worried about uh employment or academic life but it is mostly about my future,1
s02011_16k.wav,And that totally you know ruins everything,1
s02011_16k.wav,At the moment um one thing I am very anxious about is going  going to army of course,1
s02010_16k.wav,Ah my hometown is  well I still prefer Korea than Hong Kong I guess,1
s02010_16k.wav,I think both has its you know positive and negatives but I do also have many international friends as well,1
s02010_16k.wav,Um But I don't know which one is better,1
s02010_16k.wav,Ah I do not know how but maybe it is because I have girlfriend and I always hang out with Korean friends,1
s02010_16k.wav,But compared to high school ah in here I'm kind of limit  limited to um like Korean society,1
s02010_16k.wav,Ah I get along with other people very well,1
s02008_16k.wav,And I will be very stressed out,1
s02008_16k.wav,Um uh Not exams yet but it will be  it will come,1
s02008_16k.wav,Um I think and also it will take at least three years for me to graduate because  no actually four years because I have to do the military service,1
s02008_16k.wav,Um My recent work was ah finance team project and the deadline is tomorrow and uh we are having some difficulties ah dealing some of the questions,1
s02007_16k.wav,So that's not my weakness,1
s02007_16k.wav,Well I guess I have  I will um have professional knowledge and skills ah as I study,1
s02007_16k.wav,I haven't done any internship so far um,1
s02007_16k.wav,Yeah my weakness is um lacking working experiences internship experiences of course,1
s02007_16k.wav,Ah I guess it's not so hard to find a job but its will be very stressful to you know to all the interviews and you know um yeah,1
s02007_16k.wav,Ah No interview no preparation at all,1
s02007_16k.wav,Um But I guess when I'm back from army I think I will be start uh looking for a job,1
s02007_16k.wav,So I'm really stressed,1
s02007_16k.wav,Right now I'm not I'm not looking for a job because man I have to go to army first,1
s02006_16k.wav,And it's really boring and I feel really stressed every time I need to do study,1
s02006_16k.wav,ah The course I think the most difficult is um Accounting and Finance cause I'm in Finance major so I have to do Accounting again,1
s01912_16k.wav,uh My mother wants me to move back to Europe after graduation uh which is also something I have to take into account for employment issues,1
s01912_16k.wav,My parents give me a lot of pressure,1
s01911_16k.wav,And uh Relationships is also something I think about,1
s01911_16k.wav,What my grade average will be which will again limit the employ employment options,1
s01911_16k.wav,Secondly it's the academics uh I'm also worried about,1
s01911_16k.wav,uh Number one being employment after graduation,1
s01911_16k.wav,uh Currently I'm very anxious about several things,1
s01910_16k.wav,um Hong Kong's society is very hard to integrate to uh as a foreigner but I'm getting by day by day,1
s01908_16k.wav,Recent work is uh hard to focus on because um job applications are taking  is taking up so much time uh making it hard to focus on current work,1
s01907_16k.wav,uh After working I will probably do the GMAT and GRE I have it in the back of my head but I'm not doing it right now,1
s01907_16k.wav,Further studies is something I've been thinking about doing two years after working,1
s01907_16k.wav,Application deadlines are very tense and I have to finish them within a month of my first uh semester of my final year,1
s01907_16k.wav,And I uh start doing my applications uh online this semester,1
s01907_16k.wav,Okay um I am looking for a job uh within the finance sector,1
s01907_16k.wav,I need to find a job and that's uh very important for me,1
s01907_16k.wav,My plan after graduation is to uh look for a job um so that I can pay uh for my bills,1
s01906_16k.wav,I find the finance classes to be the most difficult because of the quantitative aspect and the competition within the class from other students,1
s01902_16k.wav,Hong Kong is a lot more expensive than Beijing,1
s01812_16k.wav,And also a little bit from my girlfriend because obviously uh she  she wants to have a boyfriend that a reliable in the future,1
s01812_16k.wav,But uh I think my relatives have because they  they've been constantly asking me uh what I'm going to do after my  uh after graduating,1
s01811_16k.wav,uh The  the mo  ah the most I'm worried about is uh for my final grade and also about uh my  my future prospects because I'm not sure exactly right now wether I'm going to be joining a workforce or wether I'll be continuing my further studies,1
s01810_16k.wav,But I do prefer a place that has more English culture,1
s01810_16k.wav,uh I don't think I did as well  uh compared to high school because uh during high school a lot of us came from the same background because a lot of us were uh Chinese people and then we lived abroad and then we came back,1
s01809_16k.wav,and uh  and also uh why did I come to Hong Kong Is because uh um I had a financial difficulty with my family and if I stayed in Hong Kong it would be a lot cheaper,1
s01809_16k.wav,I think ah uh initially I adapted very poorly to college life because I didn't know a lot of people and I really didn't embrace the Cantonese culture,1
s01808_16k.wav,um I have started to study for some of my exams because I know its  all my exams and midterms will be bunched in a group,1
s01808_16k.wav,um I haven't started any of my uh writing for my FYP,1
s01808_16k.wav,I think it would take me another  about a year uh maybe a bit less to  to graduate,1
s01808_16k.wav,And uh also I have to communicate with uh  with my FYP partner as well and its a bit frustrating sometimes because of the time difference,1
s01808_16k.wav,uh I have  I have a lot of deadlines to do uh for my FYP etc also I have a lot of homeworks that I have to do,1
s01807_16k.wav,uh What's my hardest uh place for studying I think the hardest would uh again be the mathematical side of everything,1
s01807_16k.wav,uh I think my weaknesses would be my work experience and also my internship experience,1
s01807_16k.wav,uh I think it's actually hard to find job because thethere is a lot of people who are much better suited to the type of jobs I'm  I'm trying to look for,1
s01807_16k.wav,But uh an uh so I don't have any preparation,1
s01807_16k.wav,uh I haven't done any uh interviews,1
s01807_16k.wav,um I have  haven't started looking for a job,1
s01807_16k.wav,But if that doesn't turn out uh probably then I will probably do uh  start finding a job,1
s01807_16k.wav,My initial for after graduation would be to uh find  find a place where I could do my graduate studies,1
s01806_16k.wav,The reason is uh I think my skill set would be more of uh dealing with uh concepts instead of mathematical models,1
s01806_16k.wav,I think the most difficult courses are the ones that uh deal with a lot of equations a lot of different mathematical concepts,1
s01712_16k.wav,My father actually gives me a lot of pressure because uh he wants me to do as good as uh he did when he was a student,1
s01711_16k.wav,What I'm actually anxious about for the moment uh is my academic life,1
s01708_16k.wav,I have to send in a ten page written report,1
s01708_16k.wav,um The closest deadline I have to catch is the deadline for my uh PG course,1
s01707_16k.wav,um it actually takes five years uh  the normal time yeah for PhD uh is five years but I you probably can finish in four or three years if you're really good,1
s01707_16k.wav,uh I have not received an offer yet and what I find the hardest in studying is to write a paper or report,1
s01706_16k.wav,Well uh for this semester I actually think that all my courses are difficult especially the um PG course I'm taking,1
s01612_16k.wav,But what  uh but I do get my own pressure for example just academic pressure or maybe pressure from peer pressure maybe or pressure from my girlfriend,1
s01611_16k.wav,Um when it comes to life I'm anxious about everything because you don't know what is going to happen you can't predict the outcome so here it asks me employment academic life relationship love life of course I'm nervous about that who isn't,1
s01610_16k.wav,When it comes to local students they are a bit hard to get in touch to because they already have their group of friends so  but I try  I try integrating into Hong Kong societies  uh local society by joining their events etc,1
s01608_16k.wav,And I do have deadlines to catch which is my first assignment from uh finance which is next week,1
s01608_16k.wav,uh Summer is over and to be  um its really hard getting it  getting back into that working routine and mood because I had such a great summer with no work at all,1
s01607_16k.wav,Uh it's uh pretty hard to find a job um because specially in Hong Kong it's such a competitive market and everyones looking for jobs the unemployment rate is pretty high and it's just you know it's hard,1
s01607_16k.wav,And without preparing about well tell you what it's all about looking up the company websites updating  updated on the news of what's happening press conferences etc,1
s01607_16k.wav,I've sent around fifty uh copies of resumes to companies and I've got interview offers from six of them,1
s01607_16k.wav,I've been looking for jobs uh been going through jobDB newspapers and through my parents but um it's coming pretty good,1
s01606_16k.wav,And I get even more stressed than I am now so just sucks yeah,1
s01606_16k.wav,and I just can't cope it when I see a large batch of numbers right in my face like I panic and freak out I don't know what to do,1
s01606_16k.wav,I personally think that financing is one of the most difficult courses because I just hate numbers realistically,1
s01605_16k.wav,So yeah it's not good,1
s01605_16k.wav,But right now I've been really unhealthy and stuffing myself with McDonald,1
s01603_16k.wav,I mean I recommend everyone having a life but it's kind of hard when you have so much work in university,1
s01603_16k.wav,Huh well my hometown it's Hong Kong but you know Hong Kong it's um really stressful and look at look at this uni Hong Kong University of Stress and Tension,1
s01602_16k.wav,So you know no trips for me,1
s01601_16k.wav,I've been stuck in the library revising,1
s01601_16k.wav,I haven't seen any good movies lately,1
s01511_16k.wav,I need to have a good academic life  I mean I should do well in my studies and as well as the extra curricular activities to have a good job,1
s01511_16k.wav,Well I'm anxious about both my academic life and employment because bor are  both are interrelated,1
s01510_16k.wav,And its very difficult to choose from in between my uh hometown and Hong Kong because every place has it's own value and different criterias,1
s01510_16k.wav,It's always very difficult for me to integrate in the Hong Kong society because of their culture  cultural and the rituals,1
s01510_16k.wav,Its quite difficult to get along with the local students because there's a communication problem but if when you  when you like  in the university for quite long its  its used to for you,1
s01509_16k.wav,Preferably the automotives,1
s01509_16k.wav,I came to this university because it's rank quite high in engineering and I chose my major as mechanical because I have a deep interest in the in the machines,1
s01509_16k.wav,I've got used to the regulations and the working systems in my college,1
s01509_16k.wav,I It's my second year in my college,1
s01508_16k.wav,uh I have my exams like after two weeks and I need to put in a lot of effort to   well in them and I na have a lot of homework too,1
s01508_16k.wav,I have two more years to graduate,1
s01508_16k.wav,I have It's my second year,1
s01508_16k.wav,The mechanical courses actually um are the toughest for me because they involve a lot of thinking,1
s01508_16k.wav,um Recently I have a lot of presentations and projects which I need to work upon,1
s01507_16k.wav,um My plan after graduation is to look for a job in um company like um  which is generally related to automotive and after that I would pursue  I would like to pursue my master's which could be in the US,1
s01506_16k.wav,The course which I find the most difficult in my na college are the mechanical core courses because they require a lot of brainstorming and a lot of hard work to be put in,1
s01411_16k.wav,Um in the university I'm actually most anxious about my academic life because uh I really want to do well so that later on I can get a good job over here and have a good future,1
s01410_16k.wav,Between my hometown and Hong Kong uh it's really tough to choose which one I would prefer but I like all the aspects of the places and I have really close friends over here and they help me a lot,1
s01410_16k.wav,Uh the local students initially I found it hard to talk to them but uh slowly and slowly due due to like cultural events and all other stuff I got mixed with these people and enjoyed a lot,1
s01408_16k.wav,Um I have exams in like two or three weeks time uh and apart from that theres also a lot of homework and other stuff,1
s01408_16k.wav,Uh I've not begun writing any paper as of now,1
s01408_16k.wav,I'm in my second year at the moment so it will take me two years more to graduate,1
s01408_16k.wav,um I particularly find uh the electronics course's assignments the most difficult because they involve a lot of thought and lot of energy,1
s01408_16k.wav,I have a  I have like  I have almost two assignment submissions every week,1
s01408_16k.wav,Um I'm really busy at the moment I've got lots of homeworks and assignment submissions,1
s01407_16k.wav,Uh for further study I would like to apply to some uh  some graduate schools in the  probably in the US or UK um I have still not got any offer as of now uh but I wish to study over there,1
s01407_16k.wav,Yeah my plan after graduation is to either work in some telecom firm or some firm dealing with microprocessors and other stuff like that,1
s01406_16k.wav,I think all the electronics courses in HKUST are very difficult because there is lot of workload in them lot of assignments and stuff,1
sp_23-12,So no peer pressure and no parent pressure keep there,0
sp_23-12,But I really tend to do whatever I want I don't like to be a stuff by whatever other people think,0
sp_23-12,And if someone questions that I made my thing and I might consider that for next time,0
sp_23-12,I just do whatever I want,0
sp_23-12,I don't feel any peer pressure normally because I tend to live the way I want to live,0
sp_23-12,So it was not pressure for me it was like the best advice ever,0
sp_23-12,Industrial engineering tends to do every things,0
sp_23-12,But he has a lot he is also he is also good at computer science,0
sp_23-12,That's why I asked him because,0
sp_23-12,He is a professor in industrial engineering,0
sp_23-12,Well I just asked my dad for advice on it because he teaches industrial engineering,0
sp_23-11,I just hope I am lucky enough to be in the right place and the right time,0
sp_23-11,So yeah,0
sp_23-11,I think that's luck,0
sp_23-10,But I think I have blended into different communities that is not local but that is international and Korean,0
sp_23-10,But I do like to hangout with a lot of international students my friends many of my good friends are actually international students,0
sp_23-10,And most of friends are Koreans,0
sp_23-10,And so do I,0
sp_23-10,Korean hangout with Korean in this school,0
sp_23-10,It same goes here,0
sp_23-10,And same in Korea Korean hangout with Korean,0
sp_23-10,Locals hangout tend hangout with themselves only,0
sp_23-10,If you say about the local society I think most Korean will feel alinated for bit including myself,0
sp_23-09,So I want to  relief the financial stress on my families,0
sp_23-09,And what about why I choose Hong Kong as my university it's really simple I just got I just got a scholarship offer,0
sp_23-09,And that's why he said computer science and I never regret it and it's been very interesting and I think it's really  the best one of the best choice in my life to choose this instead of IELM,0
sp_23-09,But then I asked my dad and then he told me that IELM is kind of a it's decreasing trend these days so yeah,0
sp_23-09,I mean I already have it in my mind but I was wondering whether I should do IELM or computer science,0
sp_23-09,So I chose to do computer science mainly because my dad told me to do so,0
sp_23-09,About  about why I chose my major as computer science,0
sp_23-09,I didn't realize that I actually improved more English in this stage but yeah it did especially on my speech and writing,0
sp_23-09,And I think my English has acually improved a lot since I came to UST because I hanged out a lot with international friends,0
sp_23-09,Not the professor teach so well but in general the peers are good and gives you an environment where you can study well and some of the professors teach well as well yeah,0
sp_23-09,And I think the education hall is pretty good,0
sp_23-09,but there are a lot of good people here and a lot of good friends I met,0
sp_23-09,And even I don't want to do that because UST life is pretty good and it's not the best university life you can think of,0
sp_23-09,I saw many my friend actually Korean friends go back to Korea for different Korean university,0
sp_23-09,I think I adapted pretty well to my college life,0
sp_23-08,And a lot of calculation yes,0
sp_23-07,So I get out of variety of applications,0
sp_23-07,But mainly my interest is on Deep Learning,0
sp_23-07,I already got an offer so I will be working I am not sure about the topic yet but mainly I would like to look and work on natural language processing or even computer vision because they are both interesting fields,0
sp_23-07,So as you may know I am my plan is to work for I mean my plan is to do master under Pascale Fung,0
sp_23-06,So that was interesting,0
sp_23-06,Because we suppose to implement from stratch from neural network that can recognize cat and dogs,0
sp_23-06,Alright so I am taking those 6 courses and I think they are all fine manageably not so hard but computer vision is quite difficult because it's a master level course,0
sp_23-06,Oh operating system,0
sp_23-06,And what else  I am taking computer vision and  that is already 5 and I think there is one more but I can't really think of it right now,0
sp_23-06,So I am taking French international relation in East Asia and this course building intelligent interactive and intelligent system natural language processing,0
sp_23-06,I am taking 6 courses here,0
sp_23-05,It is just grilling on the pan or on the grill,0
sp_23-05,I think the most famous one in the restaurant is korean barbeque,0
sp_23-05,So other than korean barbeque there are stuff like cold noodles or let see I can only think one on my mind,0
sp_23-05,And there is a lot of food that you might not know that I can take you around if you would need to come,0
sp_23-05,It's obvious,0
sp_23-05,And about the food I recommend in Korea especially I would say Korean barbeque,0
sp_23-05,So I like to cook I like to learn how to cook I see recipes online,0
sp_23-05,Survival it's essential to survival when everything is so expensive especially in Switzerland,0
sp_23-05,I have learned how to cook during my life in Europe,0
sp_23-04,And it's fun because exercise exercise makes you also blow after the steam of the week,0
sp_23-04,I was in basketball team for Korean Society,0
sp_23-04,So I am in the basketball team,0
sp_23-04,I played during my weekends and with my fellow Korean,0
sp_23-04,For I also learned playing basketball for physical leisure,0
sp_23-04,And those aspects are really good as well,0
sp_23-04,That make you think about what you want to do about live,0
sp_23-04,But I also like actually some of them are really artisticly master pieces,0
sp_23-04,I like that part part about movie and TVs,0
sp_23-04,Those are really you know let you let me blow my mind of steam,0
sp_23-04,Sometimes I want to see just killing time movies like action movies hollywood hollywood block buster,0
sp_23-04,But what I see from what I want to see from each of them are quite different actually,0
sp_23-04,I like to watch TV series and movies mostly,0
sp_23-03,But I like it,0
sp_23-03,People say it's like the best place to live not the best place to hangout,0
sp_23-03,One I like about my hometown is that is quiet it's like living in Europe actually,0
sp_23-03,So a lot researches develop around that's cool and clean and firm,0
sp_23-03,So the best and biggest school like Korea in MIT it's it's MIT in Korea is called KAIST and it is in Seoul I mean is in Daejeon,0
sp_23-03,The best not the best actually the characteristic is being  the center of research and development of science and technology,0
sp_23-03,Then the air is very clean because of that,0
sp_23-03,It is not mean to tourist,0
sp_23-03,That's good,0
sp_23-03,What special about it That it's nothing touristic there first of all,0
sp_23-03,But if you take train is called KTX is about 1 hour 40 minutes actually,0
sp_23-03,It's 2 hours from Seoul by car so it's not that far,0
sp_23-03,My hometown in Korea is called Daejeon,0
sp_23-02,Nothing when I travel actually everyday when I go to new place for new good restaurant and neighbourhood,0
sp_23-02,So whenever I travel around the first thing I do is look for which restaurants are best,0
sp_23-02,I had good food there and the biggest reason I travel I like travel is actually food,0
sp_23-02,That was the most recent trip I have been to and the what I like about it was the food,0
sp_23-02,So I have been to Jeju Island at February,0
sp_23-01,And then what the uncle want was normal life normal education normal school with normal kids to learn social skills because her mother suicided because her worse social skills she has poor taste of men that led to the unwanted child and suicide,0
sp_23-01,So the main theme of this was that is it better for gifted child to have a normal life or actually have gifted education special education,0
sp_23-01,So her uncle was not mediocre she he her uncle the kid's uncle was also a professor in philosophy but and math,0
sp_23-01,It was about gifted child in mathematics and her mom was also gifted but she actually suicided before passing her child down to her uncle,0
sp_23-01,It was a really good movie I didn't really expect it would be good,0
sp_23-01,Okay I think the most recent movie I watch was called gifted,0
sp_20-12,The the most pressing things are generally just managing resources,0
sp_20-10,And i was more attuned towards the international students rather than the local ones,0
sp_20-10,Even though I went to an international school,0
sp_20-10,And it's really strange because I've always regarded myself as a person from Hong Kong,0
sp_20-10,Most of my friends are international,0
sp_20-10,So I only have a couple of local friends,0
sp_20-10,So in my second year I made a lot of friends,0
sp_20-10,But after I got to know them for a year in my second year after I joined the robotics team from my first year I got to know people really well,0
sp_20-10,So when I went in I was taking year two courses and everyone knew each other,0
sp_20-10,Mainly because I I kind of skipped a year,0
sp_20-10,Most of my friends now I made in my second year of school,0
sp_20-10,I made a like only a couple of friends in my first year,0
sp_20-10,So actually I'm not a the type of like really social person,0
sp_20-09,But at the same time I can appreciate the the culture here and the work ethic that people have here,0
sp_20-09,Turns out that it doesn't actually change as fast as I thought it would,0
sp_20-09,And I thought it would be really exciting to adapt to that,0
sp_20-09,So I felt like it would change really fast,0
sp_20-09,It also has a really young age,0
sp_20-09,So UST not only has entrepreneurship,0
sp_20-09,So I wanted to go to a college that was sort of free free spirited as well,0
sp_20-09,And i felt like I because I was sort of like a free spirit,0
sp_20-09,And UST was kind of like the obvious choice because it was either HKU or UST,0
sp_20-09,So really when I went into college I really had I didn't really have any doubts as to what I was going to do,0
sp_20-09,And I made that really quite a long time ago,0
sp_20-09,So computer science was naturally my like goto choice,0
sp_20-09,And so I could write programs do mathematics,0
sp_20-09,I was really more gifted towards mathematics,0
sp_20-09,So I wanted to continue that,0
sp_20-09,And that was really awesome,0
sp_20-09,So back in middle school I I played around with something called Lego Mindstorms,0
sp_20-09,So initially I I just chose my major because well the the story is a little bit long,0
sp_20-08,So yeah all the other courses that I'm taking are generally not very difficult,0
sp_20-08,The only exam that I'm worried about is actually just bayesian networks,0
sp_20-08,Three of the exams I'm not worried about because either I'm really sold with the material or it's open book,0
sp_20-08,I kind of skipped the lecture a few times and then just revise it at home,0
sp_20-08,I have a lot of courses but most of the courses are not particularly difficult,0
sp_20-08,So I have surprisingly few exams I only have about four,0
sp_20-07,And I will probably be doing an MPhil in some sort of database or networking related field and yeah,0
sp_20-07,But doing an MPhil is probably the the furthest I will go,0
sp_20-07,But I also plan on doing an MPhil,0
sp_20-07,And well I plan on doing it for a couple of years,0
sp_20-07,So the job is basically a software consultant sort of job for a cybersecurity firm,0
sp_20-07,I'm probably going to do that job,0
sp_20-07,So right now I already have a confirmed offer that I've already taken,0
sp_20-06,It's it's kind of interesting,0
sp_20-06,So I've been taking some independent studies projects some research projects building interactive intelligent systems what else natural language processing,0
sp_20-06,A lot of times people slack off in their senior year,0
sp_20-06,Mainly because I wanted to buck the trend,0
sp_20-06,So I'm taking quite a few courses,0
sp_20-05,I'm pretty proud of that actually,0
sp_20-05,Like I have cooked omelette in a rice cooker,0
sp_20-05,So like I can I can cook a lot of things that most people wouldn't think are possible in a rice cooker,0
sp_20-05,But I don't know how to cook either of these things but i'm really good at using a rice cooker,0
sp_20-05,Pizza is my second favorite food,0
sp_20-05,So sometimes I would also eat also eat pizza,0
sp_20-05,It's really hard to cook properly and it's really hard to find a place outside of Hong Kong that would provide that,0
sp_20-05,So my my favorite food of all time is goose intestines,0
sp_20-04,So either I I actually sketch something for a hobby or if I wanted to relieve stress I would draw on my coloring book,0
sp_20-04,So I thought like that that's usually what I do,0
sp_20-04,And it has a really calming effect,0
sp_20-04,So be it like coloring books then I would just fill the colors in,0
sp_20-04,Because it's calming,0
sp_20-04,So I like to draw mainly scenery,0
sp_20-03,I feel like I'm like an international citizen,0
sp_20-03,So although I like technically my hometown should be in Quebec I've always regarded Hong Kong as sort of some sort of superior hometown,0
sp_20-03,And there are too many people that spoke French,0
sp_20-03,The most the thing that I enjoyed the most in Quebec is corn beef,0
sp_20-03,But I haven't been there very much so I've only been back there a couple of times,0
sp_20-03,So I the topic of hometown is kind of complicated mainly because I was born in Quebec,0
sp_20-02,And I would really want to do something like that again,0
sp_20-02,And I thought that like California was just an awesome place and rather in Hong Kong I felt a little kind of restricted,0
sp_20-02,So really it was quite liberating,0
sp_20-02,And without restrictions for a long period of time,0
sp_20-02,Especially because I rarely had a chance to go out and experience like a true vacation without my parents,0
sp_20-02,And California gave me like a made me feel a lot more free than in Hong Kong,0
sp_20-02,I just played around a lot,0
sp_20-02,The my yeah so it was kind of not really a vacation because it was part of an exchange trip to Stanford,0
sp_20-02,So recently I went to California,0
sp_20-01,Because I really like philosophy and that sort of stuff really interests me,0
sp_20-01,Which I thought was really awesome,0
sp_20-01,And they they didn't provide answers but rather they provided different points of view that I hadn't thought of before,2
sp_20-01,And yeah I thought it was really amazing because it let me like think about sort of really deep questions that I've I've like lain in bed wondering about,0
sp_20-01,And the plot was really exciting because there were lots of developments that I didn't foresee,0
sp_20-01,It's mainly talking about futuristic android beings,0
sp_20-01,So I saw a TV show called Westworld recently,0
sp_19-12,So I feel very lucky that I got to do that,0
sp_19-12,And it wasn't because of because of somebody was pressuring somebody was pushing me to do it or pressuring me to do something,0
sp_19-12,So I got to try different things,0
sp_19-12,But I've always been able to select my own path and choose whatever I want to do in my life,0
sp_19-12,And in terms of not getting any pressure to do anything that anybody wants me to do,0
sp_19-12,So I think I've been very lucky with that,0
sp_19-10,So I've started putting in more effort into that,0
sp_19-10,But I have started to become friends with more local people now then before,0
sp_19-10,So it's mostly the international crowd that I that I'm close friends with,0
sp_19-10,So learned that and I wouldn't say like I know a lot of local students,0
sp_19-10,And because I've only been to I mean I've never outside India so I didn't really know what it was like to like know different people,0
sp_19-10,It took a while to get it get used to stuff,0
sp_19-10,So I think I could have handled the thing about getting to know people from different cultures different backgrounds a bit better,0
sp_19-09,So and yeah I mean that's why I came to Hong Kong and that's why I chose my major,0
sp_19-09,And Hong Kong is the financial center of like the China,0
sp_19-09,So which is also one of the reasons why I chose HKUST because it's in Hong Kong,0
sp_19-09,Instead of like what I just wanted to study which is economics,0
sp_19-09,Okay so I came to UST because I I thought I like could get exposure to different stuff,0
sp_19-08,And so kind of experienced in that,0
sp_19-07,And I'm pretty excited and looking forward to it but I wouldn't deny like going into further studies later on,0
sp_19-07,But I will be working as a software developer in a startup,0
